catalog,schema,table,full_table_name,table_type,data_source_format,catalog_normalized,schema_normalized,table_normalized,full_table_name_normalized
p_impin_decanual,am2_deltas,am_ing_efec_cobrados,p_impin_decanual.am2_deltas.am_ing_efec_cobrados,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_efec_cobrados,p_impin_decanual.am2_deltas.am_ing_efec_cobrados
p_impin_decanual,am2_deltas,am_ing_exentos_acumulables,p_impin_decanual.am2_deltas.am_ing_exentos_acumulables,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_exentos_acumulables,p_impin_decanual.am2_deltas.am_ing_exentos_acumulables
p_impin_decanual,am2_deltas,am_ing_extranjero_dividendos_div,p_impin_decanual.am2_deltas.am_ing_extranjero_dividendos_div,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_extranjero_dividendos_div,p_impin_decanual.am2_deltas.am_ing_extranjero_dividendos_div
p_impin_decanual,am2_deltas,am_ing_pago_provisional,p_impin_decanual.am2_deltas.am_ing_pago_provisional,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_pago_provisional,p_impin_decanual.am2_deltas.am_ing_pago_provisional
p_impin_decanual,am2_deltas,am_ing_percib_extranjero,p_impin_decanual.am2_deltas.am_ing_percib_extranjero,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_percib_extranjero,p_impin_decanual.am2_deltas.am_ing_percib_extranjero
p_impin_decanual,am2_deltas,am_ing_percib_ubi_extranjero,p_impin_decanual.am2_deltas.am_ing_percib_ubi_extranjero,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_percib_ubi_extranjero,p_impin_decanual.am2_deltas.am_ing_percib_ubi_extranjero
p_impin_decanual,am2_deltas,am_ing_refipre,p_impin_decanual.am2_deltas.am_ing_refipre,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_refipre,p_impin_decanual.am2_deltas.am_ing_refipre
p_impin_decanual,am2_deltas,am_ing_refipre_caratula,p_impin_decanual.am2_deltas.am_ing_refipre_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_refipre_caratula,p_impin_decanual.am2_deltas.am_ing_refipre_caratula
p_impin_decanual,am2_deltas,am_ing_soccop_caratula,p_impin_decanual.am2_deltas.am_ing_soccop_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_ing_soccop_caratula,p_impin_decanual.am2_deltas.am_ing_soccop_caratula
p_impin_decanual,am2_deltas,am_nomina_asimi_sal_no_deduc,p_impin_decanual.am2_deltas.am_nomina_asimi_sal_no_deduc,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_nomina_asimi_sal_no_deduc,p_impin_decanual.am2_deltas.am_nomina_asimi_sal_no_deduc
p_impin_decanual,am2_deltas,am_nomina_suel_sal_no_deduc,p_impin_decanual.am2_deltas.am_nomina_suel_sal_no_deduc,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_nomina_suel_sal_no_deduc,p_impin_decanual.am2_deltas.am_nomina_suel_sal_no_deduc
p_impin_decanual,am2_deltas,am_pagos_caratula,p_impin_decanual.am2_deltas.am_pagos_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_pagos_caratula,p_impin_decanual.am2_deltas.am_pagos_caratula
p_impin_decanual,am2_deltas,am_pagos_compensaciones,p_impin_decanual.am2_deltas.am_pagos_compensaciones,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_pagos_compensaciones,p_impin_decanual.am2_deltas.am_pagos_compensaciones
p_impin_decanual,am2_deltas,am_pagos_estimulo_cargo,p_impin_decanual.am2_deltas.am_pagos_estimulo_cargo,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_pagos_estimulo_cargo,p_impin_decanual.am2_deltas.am_pagos_estimulo_cargo
p_impin_decanual,am2_deltas,am_pagos_refipre,p_impin_decanual.am2_deltas.am_pagos_refipre,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_pagos_refipre,p_impin_decanual.am2_deltas.am_pagos_refipre
p_impin_decanual,am2_deltas,am_pagos_subsidio_nomina,p_impin_decanual.am2_deltas.am_pagos_subsidio_nomina,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_pagos_subsidio_nomina,p_impin_decanual.am2_deltas.am_pagos_subsidio_nomina
p_impin_decanual,am2_deltas,am_subsidio_empleo,p_impin_decanual.am2_deltas.am_subsidio_empleo,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_subsidio_empleo,p_impin_decanual.am2_deltas.am_subsidio_empleo
p_impin_decanual,am2_deltas,am_subsidio_empleo_detalle,p_impin_decanual.am2_deltas.am_subsidio_empleo_detalle,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_subsidio_empleo_detalle,p_impin_decanual.am2_deltas.am_subsidio_empleo_detalle
p_impin_decanual,am2_deltas,am_subsidio_pagado_nomina,p_impin_decanual.am2_deltas.am_subsidio_pagado_nomina,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_subsidio_pagado_nomina,p_impin_decanual.am2_deltas.am_subsidio_pagado_nomina
p_impin_decanual,am2_deltas,am_utilidad_gravable_soccop,p_impin_decanual.am2_deltas.am_utilidad_gravable_soccop,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,am_utilidad_gravable_soccop,p_impin_decanual.am2_deltas.am_utilidad_gravable_soccop
p_impin_decanual,am2_deltas,edo_fin_cap_cont_detalle,p_impin_decanual.am2_deltas.edo_fin_cap_cont_detalle,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_cap_cont_detalle,p_impin_decanual.am2_deltas.edo_fin_cap_cont_detalle
p_impin_decanual,am2_deltas,edo_fin_cap_cont_total,p_impin_decanual.am2_deltas.edo_fin_cap_cont_total,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_cap_cont_total,p_impin_decanual.am2_deltas.edo_fin_cap_cont_total
p_impin_decanual,am2_deltas,edo_fin_detalle,p_impin_decanual.am2_deltas.edo_fin_detalle,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_detalle,p_impin_decanual.am2_deltas.edo_fin_detalle
p_impin_decanual,am2_deltas,edo_fin_resul_detalle,p_impin_decanual.am2_deltas.edo_fin_resul_detalle,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_resul_detalle,p_impin_decanual.am2_deltas.edo_fin_resul_detalle
p_impin_decanual,am2_deltas,edo_fin_resul_totales,p_impin_decanual.am2_deltas.edo_fin_resul_totales,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_resul_totales,p_impin_decanual.am2_deltas.edo_fin_resul_totales
p_impin_decanual,am2_deltas,edo_fin_totales,p_impin_decanual.am2_deltas.edo_fin_totales,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,edo_fin_totales,p_impin_decanual.am2_deltas.edo_fin_totales
p_impin_decanual,am2_deltas,sat_contribuyente_decla,p_impin_decanual.am2_deltas.sat_contribuyente_decla,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,sat_contribuyente_decla,p_impin_decanual.am2_deltas.sat_contribuyente_decla
p_impin_decanual,am2_deltas,sat_declaracion_admin,p_impin_decanual.am2_deltas.sat_declaracion_admin,EXTERNAL,DELTA,p_impin_decanual,am2_deltas,sat_declaracion_admin,p_impin_decanual.am2_deltas.sat_declaracion_admin
p_impin_decanual,am2_land,land_am2,p_impin_decanual.am2_land.land_am2,EXTERNAL,DELTA,p_impin_decanual,am2_land,land_am2,p_impin_decanual.am2_land.land_am2
p_impin_decanual,am2_land,ultimadeclaracionvigente,p_impin_decanual.am2_land.ultimadeclaracionvigente,EXTERNAL,DELTA,p_impin_decanual,am2_land,ultimadeclaracionvigente,p_impin_decanual.am2_land.ultimadeclaracionvigente
p_impin_decanual,am2_oro,ad_ded_detalle_deducion_decreto,p_impin_decanual.am2_oro.ad_ded_detalle_deducion_decreto,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_ded_detalle_deducion_decreto,p_impin_decanual.am2_oro.ad_ded_detalle_deducion_decreto
p_impin_decanual,am2_oro,ad_ded_detalle_honor_soccop,p_impin_decanual.am2_oro.ad_ded_detalle_honor_soccop,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_ded_detalle_honor_soccop,p_impin_decanual.am2_oro.ad_ded_detalle_honor_soccop
p_impin_decanual,am2_oro,ad_ded_goce_bienes_pag_soccop,p_impin_decanual.am2_oro.ad_ded_goce_bienes_pag_soccop,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_ded_goce_bienes_pag_soccop,p_impin_decanual.am2_oro.ad_ded_goce_bienes_pag_soccop
p_impin_decanual,am2_oro,ad_ded_intereses_netos,p_impin_decanual.am2_oro.ad_ded_intereses_netos,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_ded_intereses_netos,p_impin_decanual.am2_oro.ad_ded_intereses_netos
p_impin_decanual,am2_oro,ad_deduc_costo_vendido,p_impin_decanual.am2_oro.ad_deduc_costo_vendido,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_costo_vendido,p_impin_decanual.am2_oro.ad_deduc_costo_vendido
p_impin_decanual,am2_oro,ad_deduc_datos_retenedor,p_impin_decanual.am2_oro.ad_deduc_datos_retenedor,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_datos_retenedor,p_impin_decanual.am2_oro.ad_deduc_datos_retenedor
p_impin_decanual,am2_oro,ad_deduc_detalle_honorarios,p_impin_decanual.am2_oro.ad_deduc_detalle_honorarios,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_detalle_honorarios,p_impin_decanual.am2_oro.ad_deduc_detalle_honorarios
p_impin_decanual,am2_oro,ad_deduc_estimulo_aplicar,p_impin_decanual.am2_oro.ad_deduc_estimulo_aplicar,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_estimulo_aplicar,p_impin_decanual.am2_oro.ad_deduc_estimulo_aplicar
p_impin_decanual,am2_oro,ad_deduc_gastos,p_impin_decanual.am2_oro.ad_deduc_gastos,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_gastos,p_impin_decanual.am2_oro.ad_deduc_gastos
p_impin_decanual,am2_oro,ad_deduc_goce_bienes_pagados,p_impin_decanual.am2_oro.ad_deduc_goce_bienes_pagados,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_goce_bienes_pagados,p_impin_decanual.am2_oro.ad_deduc_goce_bienes_pagados
p_impin_decanual,am2_oro,ad_deduc_inversiones,p_impin_decanual.am2_oro.ad_deduc_inversiones,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_inversiones,p_impin_decanual.am2_oro.ad_deduc_inversiones
p_impin_decanual,am2_oro,ad_deduc_nomina_sueldos_asim,p_impin_decanual.am2_oro.ad_deduc_nomina_sueldos_asim,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_nomina_sueldos_asim,p_impin_decanual.am2_oro.ad_deduc_nomina_sueldos_asim
p_impin_decanual,am2_oro,ad_deduc_nomina_sueldos_soccop,p_impin_decanual.am2_oro.ad_deduc_nomina_sueldos_soccop,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_nomina_sueldos_soccop,p_impin_decanual.am2_oro.ad_deduc_nomina_sueldos_soccop
p_impin_decanual,am2_oro,ad_deduc_relacion_nomina,p_impin_decanual.am2_oro.ad_deduc_relacion_nomina,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_deduc_relacion_nomina,p_impin_decanual.am2_oro.ad_deduc_relacion_nomina
p_impin_decanual,am2_oro,ad_devol_desc_bonif_prec_fact,p_impin_decanual.am2_oro.ad_devol_desc_bonif_prec_fact,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_devol_desc_bonif_prec_fact,p_impin_decanual.am2_oro.ad_devol_desc_bonif_prec_fact
p_impin_decanual,am2_oro,ad_devol_desc_bonif_prec_prov,p_impin_decanual.am2_oro.ad_devol_desc_bonif_prec_prov,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_devol_desc_bonif_prec_prov,p_impin_decanual.am2_oro.ad_devol_desc_bonif_prec_prov
p_impin_decanual,am2_oro,ad_subsidio_pagado_otra_reten,p_impin_decanual.am2_oro.ad_subsidio_pagado_otra_reten,EXTERNAL,DELTA,p_impin_decanual,am2_oro,ad_subsidio_pagado_otra_reten,p_impin_decanual.am2_oro.ad_subsidio_pagado_otra_reten
p_impin_decanual,am2_oro,am_adic_caratula,p_impin_decanual.am2_oro.am_adic_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_caratula,p_impin_decanual.am2_oro.am_adic_caratula
p_impin_decanual,am2_oro,am_adic_coeficiente,p_impin_decanual.am2_oro.am_adic_coeficiente,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_coeficiente,p_impin_decanual.am2_oro.am_adic_coeficiente
p_impin_decanual,am2_oro,am_adic_pago_extranjero,p_impin_decanual.am2_oro.am_adic_pago_extranjero,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_pago_extranjero,p_impin_decanual.am2_oro.am_adic_pago_extranjero
p_impin_decanual,am2_oro,am_adic_ptu_generada,p_impin_decanual.am2_oro.am_adic_ptu_generada,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_ptu_generada,p_impin_decanual.am2_oro.am_adic_ptu_generada
p_impin_decanual,am2_oro,am_adic_soccop_caratula,p_impin_decanual.am2_oro.am_adic_soccop_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_soccop_caratula,p_impin_decanual.am2_oro.am_adic_soccop_caratula
p_impin_decanual,am2_oro,am_adic_utilgrav_soccop,p_impin_decanual.am2_oro.am_adic_utilgrav_soccop,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_adic_utilgrav_soccop,p_impin_decanual.am2_oro.am_adic_utilgrav_soccop
p_impin_decanual,am2_oro,am_decretos_caratula,p_impin_decanual.am2_oro.am_decretos_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_decretos_caratula,p_impin_decanual.am2_oro.am_decretos_caratula
p_impin_decanual,am2_oro,am_deduc_caratula,p_impin_decanual.am2_oro.am_deduc_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deduc_caratula,p_impin_decanual.am2_oro.am_deduc_caratula
p_impin_decanual,am2_oro,am_deduc_gastos_info,p_impin_decanual.am2_oro.am_deduc_gastos_info,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deduc_gastos_info,p_impin_decanual.am2_oro.am_deduc_gastos_info
p_impin_decanual,am2_oro,am_deduc_nomina_deducir,p_impin_decanual.am2_oro.am_deduc_nomina_deducir,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deduc_nomina_deducir,p_impin_decanual.am2_oro.am_deduc_nomina_deducir
p_impin_decanual,am2_oro,am_deduc_soccop_caratula,p_impin_decanual.am2_oro.am_deduc_soccop_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deduc_soccop_caratula,p_impin_decanual.am2_oro.am_deduc_soccop_caratula
p_impin_decanual,am2_oro,am_det_deduccion_factura_emitida,p_impin_decanual.am2_oro.am_det_deduccion_factura_emitida,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_det_deduccion_factura_emitida,p_impin_decanual.am2_oro.am_det_deduccion_factura_emitida
p_impin_decanual,am2_oro,am_det_deduccion_inversiones,p_impin_decanual.am2_oro.am_det_deduccion_inversiones,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_det_deduccion_inversiones,p_impin_decanual.am2_oro.am_det_deduccion_inversiones
p_impin_decanual,am2_oro,am_det_deduccion_tipo_gasto,p_impin_decanual.am2_oro.am_det_deduccion_tipo_gasto,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_det_deduccion_tipo_gasto,p_impin_decanual.am2_oro.am_det_deduccion_tipo_gasto
p_impin_decanual,am2_oro,am_det_estimulos_imp_cargo,p_impin_decanual.am2_oro.am_det_estimulos_imp_cargo,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_det_estimulos_imp_cargo,p_impin_decanual.am2_oro.am_det_estimulos_imp_cargo
p_impin_decanual,am2_oro,am_det_ingresos_nominales,p_impin_decanual.am2_oro.am_det_ingresos_nominales,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_det_ingresos_nominales,p_impin_decanual.am2_oro.am_det_ingresos_nominales
p_impin_decanual,am2_oro,am_deter_caratula,p_impin_decanual.am2_oro.am_deter_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_caratula,p_impin_decanual.am2_oro.am_deter_caratula
p_impin_decanual,am2_oro,am_deter_deduc_detalle_estimulos,p_impin_decanual.am2_oro.am_deter_deduc_detalle_estimulos,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_deduc_detalle_estimulos,p_impin_decanual.am2_oro.am_deter_deduc_detalle_estimulos
p_impin_decanual,am2_oro,am_deter_estimulo_aplica_imp,p_impin_decanual.am2_oro.am_deter_estimulo_aplica_imp,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_estimulo_aplica_imp,p_impin_decanual.am2_oro.am_deter_estimulo_aplica_imp
p_impin_decanual,am2_oro,am_deter_estimulo_isr_rfn,p_impin_decanual.am2_oro.am_deter_estimulo_isr_rfn,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_estimulo_isr_rfn,p_impin_decanual.am2_oro.am_deter_estimulo_isr_rfn
p_impin_decanual,am2_oro,am_deter_imp_acreditable,p_impin_decanual.am2_oro.am_deter_imp_acreditable,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_imp_acreditable,p_impin_decanual.am2_oro.am_deter_imp_acreditable
p_impin_decanual,am2_oro,am_deter_impuesto_acredita,p_impin_decanual.am2_oro.am_deter_impuesto_acredita,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_impuesto_acredita,p_impin_decanual.am2_oro.am_deter_impuesto_acredita
p_impin_decanual,am2_oro,am_deter_impuesto_pagado_extra,p_impin_decanual.am2_oro.am_deter_impuesto_pagado_extra,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_impuesto_pagado_extra,p_impin_decanual.am2_oro.am_deter_impuesto_pagado_extra
p_impin_decanual,am2_oro,am_deter_isr_dividendos,p_impin_decanual.am2_oro.am_deter_isr_dividendos,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_isr_dividendos,p_impin_decanual.am2_oro.am_deter_isr_dividendos
p_impin_decanual,am2_oro,am_deter_isr_retenido,p_impin_decanual.am2_oro.am_deter_isr_retenido,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_isr_retenido,p_impin_decanual.am2_oro.am_deter_isr_retenido
p_impin_decanual,am2_oro,am_deter_otras_facilidades_estim_apl,p_impin_decanual.am2_oro.am_deter_otras_facilidades_estim_apl,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_otras_facilidades_estim_apl,p_impin_decanual.am2_oro.am_deter_otras_facilidades_estim_apl
p_impin_decanual,am2_oro,am_deter_pagos_provisionales,p_impin_decanual.am2_oro.am_deter_pagos_provisionales,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_pagos_provisionales,p_impin_decanual.am2_oro.am_deter_pagos_provisionales
p_impin_decanual,am2_oro,am_deter_per_fiscal_actualizada_dec,p_impin_decanual.am2_oro.am_deter_per_fiscal_actualizada_dec,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_per_fiscal_actualizada_dec,p_impin_decanual.am2_oro.am_deter_per_fiscal_actualizada_dec
p_impin_decanual,am2_oro,am_deter_per_fiscal_ejer_ante,p_impin_decanual.am2_oro.am_deter_per_fiscal_ejer_ante,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_per_fiscal_ejer_ante,p_impin_decanual.am2_oro.am_deter_per_fiscal_ejer_ante
p_impin_decanual,am2_oro,am_deter_per_fiscal_ejer_ante_dec,p_impin_decanual.am2_oro.am_deter_per_fiscal_ejer_ante_dec,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_per_fiscal_ejer_ante_dec,p_impin_decanual.am2_oro.am_deter_per_fiscal_ejer_ante_dec
p_impin_decanual,am2_oro,am_deter_ptu_pagada_ejercicio,p_impin_decanual.am2_oro.am_deter_ptu_pagada_ejercicio,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_ptu_pagada_ejercicio,p_impin_decanual.am2_oro.am_deter_ptu_pagada_ejercicio
p_impin_decanual,am2_oro,am_deter_refipre,p_impin_decanual.am2_oro.am_deter_refipre,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_deter_refipre,p_impin_decanual.am2_oro.am_deter_refipre
p_impin_decanual,am2_oro,am_edo_financiero,p_impin_decanual.am2_oro.am_edo_financiero,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_edo_financiero,p_impin_decanual.am2_oro.am_edo_financiero
p_impin_decanual,am2_oro,am_ing_ajuste_inflacion,p_impin_decanual.am2_oro.am_ing_ajuste_inflacion,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_ajuste_inflacion,p_impin_decanual.am2_oro.am_ing_ajuste_inflacion
p_impin_decanual,am2_oro,am_ing_caratula,p_impin_decanual.am2_oro.am_ing_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_caratula,p_impin_decanual.am2_oro.am_ing_caratula
p_impin_decanual,am2_oro,am_ing_detalle_acumula_anual,p_impin_decanual.am2_oro.am_ing_detalle_acumula_anual,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_detalle_acumula_anual,p_impin_decanual.am2_oro.am_ing_detalle_acumula_anual
p_impin_decanual,am2_oro,am_ing_detalle_ajuste_inflac,p_impin_decanual.am2_oro.am_ing_detalle_ajuste_inflac,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_detalle_ajuste_inflac,p_impin_decanual.am2_oro.am_ing_detalle_ajuste_inflac
p_impin_decanual,am2_oro,am_ing_detalle_ajuste_inflac_dec,p_impin_decanual.am2_oro.am_ing_detalle_ajuste_inflac_dec,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_detalle_ajuste_inflac_dec,p_impin_decanual.am2_oro.am_ing_detalle_ajuste_inflac_dec
p_impin_decanual,am2_oro,am_ing_detalle_ingreso,p_impin_decanual.am2_oro.am_ing_detalle_ingreso,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_detalle_ingreso,p_impin_decanual.am2_oro.am_ing_detalle_ingreso
p_impin_decanual,am2_oro,am_ing_efec_cobrados,p_impin_decanual.am2_oro.am_ing_efec_cobrados,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_efec_cobrados,p_impin_decanual.am2_oro.am_ing_efec_cobrados
p_impin_decanual,am2_oro,am_ing_exentos_acumulables,p_impin_decanual.am2_oro.am_ing_exentos_acumulables,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_exentos_acumulables,p_impin_decanual.am2_oro.am_ing_exentos_acumulables
p_impin_decanual,am2_oro,am_ing_extranjero_dividendos_div,p_impin_decanual.am2_oro.am_ing_extranjero_dividendos_div,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_extranjero_dividendos_div,p_impin_decanual.am2_oro.am_ing_extranjero_dividendos_div
p_impin_decanual,am2_oro,am_ing_pago_provisional,p_impin_decanual.am2_oro.am_ing_pago_provisional,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_pago_provisional,p_impin_decanual.am2_oro.am_ing_pago_provisional
p_impin_decanual,am2_oro,am_ing_percib_extranjero,p_impin_decanual.am2_oro.am_ing_percib_extranjero,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_percib_extranjero,p_impin_decanual.am2_oro.am_ing_percib_extranjero
p_impin_decanual,am2_oro,am_ing_percib_ubi_extranjero,p_impin_decanual.am2_oro.am_ing_percib_ubi_extranjero,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_percib_ubi_extranjero,p_impin_decanual.am2_oro.am_ing_percib_ubi_extranjero
p_impin_decanual,am2_oro,am_ing_refipre,p_impin_decanual.am2_oro.am_ing_refipre,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_refipre,p_impin_decanual.am2_oro.am_ing_refipre
p_impin_decanual,am2_oro,am_ing_refipre_caratula,p_impin_decanual.am2_oro.am_ing_refipre_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_refipre_caratula,p_impin_decanual.am2_oro.am_ing_refipre_caratula
p_impin_decanual,am2_oro,am_ing_soccop_caratula,p_impin_decanual.am2_oro.am_ing_soccop_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_ing_soccop_caratula,p_impin_decanual.am2_oro.am_ing_soccop_caratula
p_impin_decanual,am2_oro,am_nomina_asimi_sal_no_deduc,p_impin_decanual.am2_oro.am_nomina_asimi_sal_no_deduc,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_nomina_asimi_sal_no_deduc,p_impin_decanual.am2_oro.am_nomina_asimi_sal_no_deduc
p_impin_decanual,am2_oro,am_nomina_suel_sal_no_deduc,p_impin_decanual.am2_oro.am_nomina_suel_sal_no_deduc,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_nomina_suel_sal_no_deduc,p_impin_decanual.am2_oro.am_nomina_suel_sal_no_deduc
p_impin_decanual,am2_oro,am_otras_facilidades_estimulos_apl,p_impin_decanual.am2_oro.am_otras_facilidades_estimulos_apl,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_otras_facilidades_estimulos_apl,p_impin_decanual.am2_oro.am_otras_facilidades_estimulos_apl
p_impin_decanual,am2_oro,am_pago_linea_cap_pagada,p_impin_decanual.am2_oro.am_pago_linea_cap_pagada,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pago_linea_cap_pagada,p_impin_decanual.am2_oro.am_pago_linea_cap_pagada
p_impin_decanual,am2_oro,am_pagos_caratula,p_impin_decanual.am2_oro.am_pagos_caratula,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_caratula,p_impin_decanual.am2_oro.am_pagos_caratula
p_impin_decanual,am2_oro,am_pagos_compensaciones,p_impin_decanual.am2_oro.am_pagos_compensaciones,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_compensaciones,p_impin_decanual.am2_oro.am_pagos_compensaciones
p_impin_decanual,am2_oro,am_pagos_estimulo_cargo,p_impin_decanual.am2_oro.am_pagos_estimulo_cargo,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_estimulo_cargo,p_impin_decanual.am2_oro.am_pagos_estimulo_cargo
p_impin_decanual,am2_oro,am_pagos_provisionales_efectuados,p_impin_decanual.am2_oro.am_pagos_provisionales_efectuados,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_provisionales_efectuados,p_impin_decanual.am2_oro.am_pagos_provisionales_efectuados
p_impin_decanual,am2_oro,am_pagos_refipre,p_impin_decanual.am2_oro.am_pagos_refipre,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_refipre,p_impin_decanual.am2_oro.am_pagos_refipre
p_impin_decanual,am2_oro,am_pagos_subsidio_nomina,p_impin_decanual.am2_oro.am_pagos_subsidio_nomina,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_pagos_subsidio_nomina,p_impin_decanual.am2_oro.am_pagos_subsidio_nomina
p_impin_decanual,am2_oro,am_subsidio_empleo,p_impin_decanual.am2_oro.am_subsidio_empleo,EXTERNAL,DELTA,p_impin_decanual,am2_oro,am_subsidio_empleo,p_impin_decanual.am2_oro.am_subsidio_empleo
